ID_ESCOLA,NO_ENTIDADE,DT_ANO_LETIVO_INICIO,CO_MUNICIPIO,TP_LOCALIZACAO,TP_DEPENDENCIA,IN_LOCAL_FUNC_UNID_PRISIONAL,IN_LOCAL_FUNC_PRISIONAL_SOCIO,IN_AGUA_FILTRADA,IN_AGUA_INEXISTENTE,IN_ENERGIA_INEXISTENTE,IN_ESGOTO_INEXISTENTE,IN_LIXO_RECICLA,IN_LABORATORIO_CIENCIAS,IN_LABORATORIO_INFORMATICA,IN_QUADRA_ESPORTES,IN_BIBLIOTECA_SALA_LEITURA,IN_BANHEIRO_DENTRO_PREDIO,IN_BANHEIRO_CHUVEIRO,IN_AREA_VERDE,IN_COMPUTADOR,IN_INTERNET,IN_ALIMENTACAO,ID_MUNICIPIO,ID_AREA,ID_DEPENDENCIA_ADM,ID_LOCALIZACAO,ID_TURMA,ID_TURNO,ID_SERIE,ID_ALUNO,PROFICIENCIA_LP,PROFICIENCIA_LP_SAEB,PROFICIENCIA_MT,PROFICIENCIA_MT_SAEB
26126079,ESCOLA DE REFERENCIA EM ENSINO MEDIO AGEU MAGALHAES,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,0,1,1,1,1,0,1,1,1,1,2611606,1,2,1,869666,1,12,23386790,-0.181656,239.97695,1.138833,313.616408
26126079,ESCOLA DE REFERENCIA EM ENSINO MEDIO AGEU MAGALHAES,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,0,1,1,1,1,0,1,1,1,1,2611606,1,2,1,869666,1,12,23386791,1.059984,308.383073,1.65812,342.640568
26126079,ESCOLA DE REFERENCIA EM ENSINO MEDIO AGEU MAGALHAES,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,0,1,1,1,1,0,1,1,1,1,2611606,1,2,1,869666,1,12,23386792,0.582572,282.080841,-0.025323,248.54902
26126079,ESCOLA DE REFERENCIA EM ENSINO MEDIO AGEU MAGALHAES,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,0,1,1,1,1,0,1,1,1,1,2611606,1,2,1,869666,1,12,23386793,1.194653,315.802441,1.366648,326.349519
26126079,ESCOLA DE REFERENCIA EM ENSINO MEDIO AGEU MAGALHAES,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,0,1,1,1,1,0,1,1,1,1,2611606,1,2,1,869666,1,12,23386794,,,,
26126079,ESCOLA DE REFERENCIA EM ENSINO MEDIO AGEU MAGALHAES,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,0,1,1,1,1,0,1,1,1,1,2611606,1,2,1,869666,1,12,23386795,,,,
26126079,ESCOLA DE REFERENCIA EM ENSINO MEDIO AGEU MAGALHAES,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,0,1,1,1,1,0,1,1,1,1,2611606,1,2,1,869666,1,12,23386796,1.704037,343.866119,1.04939,308.617231
26126079,ESCOLA DE REFERENCIA EM ENSINO MEDIO AGEU MAGALHAES,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,0,1,1,1,1,0,1,1,1,1,2611606,1,2,1,869666,1,12,23386797,,,,
26126079,ESCOLA DE REFERENCIA EM ENSINO MEDIO AGEU MAGALHAES,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,0,1,1,1,1,0,1,1,1,1,2611606,1,2,1,869666,1,12,23386798,1.232457,317.885191,1.048693,308.578274
26126079,ESCOLA DE REFERENCIA EM ENSINO MEDIO AGEU MAGALHAES,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,0,1,1,1,1,0,1,1,1,1,2611606,1,2,1,869666,1,12,23386799,1.176475,314.800954,1.256934,320.217348
26126079,ESCOLA DE REFERENCIA EM ENSINO MEDIO AGEU MAGALHAES,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,0,1,1,1,1,0,1,1,1,1,2611606,1,2,1,869666,1,12,23386800,1.797639,349.022968,1.789816,350.001364
26126079,ESCOLA DE REFERENCIA EM ENSINO MEDIO AGEU MAGALHAES,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,0,1,1,1,1,0,1,1,1,1,2611606,1,2,1,869666,1,12,23386801,1.185557,315.301312,1.366112,326.319561
26126079,ESCOLA DE REFERENCIA EM ENSINO MEDIO AGEU MAGALHAES,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,0,1,1,1,1,0,1,1,1,1,2611606,1,2,1,869666,1,12,23386802,1.109159,311.092289,0.03954,252.174364
26126079,ESCOLA DE REFERENCIA EM ENSINO MEDIO AGEU MAGALHAES,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,0,1,1,1,1,0,1,1,1,1,2611606,1,2,1,869666,1,12,23386803,0.998991,305.022764,0.936962,302.333368
26127334,ESCOLA DE REFERENCIA EM ENSINO MEDIO JORNALISTA TRAJANO CHACON,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,2611606,1,2,1,781379,1,12,23391254,0.165972,259.128946,-0.320632,232.043512
26127334,ESCOLA DE REFERENCIA EM ENSINO MEDIO JORNALISTA TRAJANO CHACON,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,2611606,1,2,1,781379,1,12,23391255,0.574628,281.643179,0.312898,267.452979
26127334,ESCOLA DE REFERENCIA EM ENSINO MEDIO JORNALISTA TRAJANO CHACON,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,2611606,1,2,1,781379,1,12,23391256,1.749086,346.34802,-0.213707,238.019799
26127334,ESCOLA DE REFERENCIA EM ENSINO MEDIO JORNALISTA TRAJANO CHACON,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,2611606,1,2,1,781379,1,12,23391257,-0.243762,236.555322,0.969041,304.126338
26127334,ESCOLA DE REFERENCIA EM ENSINO MEDIO JORNALISTA TRAJANO CHACON,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,2611606,1,2,1,781379,1,12,23391258,0.917549,300.53585,0.669717,287.396423
26127334,ESCOLA DE REFERENCIA EM ENSINO MEDIO JORNALISTA TRAJANO CHACON,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,2611606,1,2,1,781379,1,12,23391259,0.730496,290.230471,0.87521,298.881905
26127334,ESCOLA DE REFERENCIA EM ENSINO MEDIO JORNALISTA TRAJANO CHACON,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,2611606,1,2,1,781379,1,12,23391260,0.131059,257.205471,1.45849,331.482782
26127334,ESCOLA DE REFERENCIA EM ENSINO MEDIO JORNALISTA TRAJANO CHACON,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,2611606,1,2,1,781379,1,12,23391261,0.503945,277.749015,0.39089,271.812133
26127334,ESCOLA DE REFERENCIA EM ENSINO MEDIO JORNALISTA TRAJANO CHACON,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,2611606,1,2,1,781379,1,12,23391262,,,,
26127334,ESCOLA DE REFERENCIA EM ENSINO MEDIO JORNALISTA TRAJANO CHACON,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,2611606,1,2,1,781379,1,12,23391263,0.37499,270.64445,0.139425,257.757169
26127334,ESCOLA DE REFERENCIA EM ENSINO MEDIO JORNALISTA TRAJANO CHACON,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,2611606,1,2,1,781379,1,12,23391264,1.023156,306.354095,1.075825,310.094745
26127334,ESCOLA DE REFERENCIA EM ENSINO MEDIO JORNALISTA TRAJANO CHACON,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,2611606,1,2,1,781379,1,12,23391265,-0.208471,238.499622,0.089637,254.974402
26127334,ESCOLA DE REFERENCIA EM ENSINO MEDIO JORNALISTA TRAJANO CHACON,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,2611606,1,2,1,781379,1,12,23391266,1.255399,319.149143,2.139736,369.559207
26127334,ESCOLA DE REFERENCIA EM ENSINO MEDIO JORNALISTA TRAJANO CHACON,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,2611606,1,2,1,781379,1,12,23391267,0.631094,284.754081,1.195484,316.782765
26127334,ESCOLA DE REFERENCIA EM ENSINO MEDIO JORNALISTA TRAJANO CHACON,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,2611606,1,2,1,781379,1,12,23391268,,,,
26127334,ESCOLA DE REFERENCIA EM ENSINO MEDIO JORNALISTA TRAJANO CHACON,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,2611606,1,2,1,781379,1,12,23391269,,,,
26127334,ESCOLA DE REFERENCIA EM ENSINO MEDIO JORNALISTA TRAJANO CHACON,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,2611606,1,2,1,781379,1,12,23391270,0.468398,275.790611,2.110962,367.950961
26127334,ESCOLA DE REFERENCIA EM ENSINO MEDIO JORNALISTA TRAJANO CHACON,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,2611606,1,2,1,781379,1,12,23391271,-0.898072,200.507183,-0.139627,242.160303
26127334,ESCOLA DE REFERENCIA EM ENSINO MEDIO JORNALISTA TRAJANO CHACON,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,2611606,1,2,1,781379,1,12,23391272,-0.959022,197.149243,0.226422,262.619634
26127334,ESCOLA DE REFERENCIA EM ENSINO MEDIO JORNALISTA TRAJANO CHACON,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,2611606,1,2,1,781379,1,12,23391273,0.339814,268.706486,0.365816,270.410689
26127334,ESCOLA DE REFERENCIA EM ENSINO MEDIO JORNALISTA TRAJANO CHACON,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,2611606,1,2,1,781379,1,12,23391274,-1.58637,162.586532,0.482304,276.921474
26127334,ESCOLA DE REFERENCIA EM ENSINO MEDIO JORNALISTA TRAJANO CHACON,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,2611606,1,2,1,781379,1,12,23391275,2.010722,360.762427,2.0313,363.498467
26127334,ESCOLA DE REFERENCIA EM ENSINO MEDIO JORNALISTA TRAJANO CHACON,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,2611606,1,2,1,781379,1,12,23391276,0.195123,260.734972,1.914815,356.987849
26127334,ESCOLA DE REFERENCIA EM ENSINO MEDIO JORNALISTA TRAJANO CHACON,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,2611606,1,2,1,781379,1,12,23391277,1.354035,324.583331,0.482813,276.949924
26127334,ESCOLA DE REFERENCIA EM ENSINO MEDIO JORNALISTA TRAJANO CHACON,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,2611606,1,2,1,781379,1,12,23391278,1.633357,339.97212,0.385834,271.529541
26127334,ESCOLA DE REFERENCIA EM ENSINO MEDIO JORNALISTA TRAJANO CHACON,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,2611606,1,2,1,781379,1,12,23391279,-0.304716,233.197161,1.147838,314.119719
26127334,ESCOLA DE REFERENCIA EM ENSINO MEDIO JORNALISTA TRAJANO CHACON,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,2611606,1,2,1,781379,1,12,23391280,0.790136,293.516239,0.236049,263.157709
26127334,ESCOLA DE REFERENCIA EM ENSINO MEDIO JORNALISTA TRAJANO CHACON,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,2611606,1,2,1,781379,1,12,23391281,0.141377,257.773924,0.658621,286.776242
26127334,ESCOLA DE REFERENCIA EM ENSINO MEDIO JORNALISTA TRAJANO CHACON,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,2611606,1,2,1,781379,1,12,23391282,-0.459753,224.655651,0.662049,286.967841
26127334,ESCOLA DE REFERENCIA EM ENSINO MEDIO JORNALISTA TRAJANO CHACON,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,2611606,1,2,1,781379,1,12,23391283,0.918006,300.561028,1.165226,315.091575
26127334,ESCOLA DE REFERENCIA EM ENSINO MEDIO JORNALISTA TRAJANO CHACON,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,2611606,1,2,1,781379,1,12,23391284,0.140366,257.718225,0.258046,264.387173
26127334,ESCOLA DE REFERENCIA EM ENSINO MEDIO JORNALISTA TRAJANO CHACON,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,2611606,1,2,1,781379,1,12,23391285,0.381673,271.012639,0.416321,273.233531
26127334,ESCOLA DE REFERENCIA EM ENSINO MEDIO JORNALISTA TRAJANO CHACON,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,2611606,1,2,1,781379,1,12,23391286,0.03506,251.916563,-0.183998,239.680304
26127334,ESCOLA DE REFERENCIA EM ENSINO MEDIO JORNALISTA TRAJANO CHACON,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,2611606,1,2,1,781379,1,12,23391287,0.370026,270.370967,-0.119836,243.266468
26127334,ESCOLA DE REFERENCIA EM ENSINO MEDIO JORNALISTA TRAJANO CHACON,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,2611606,1,2,1,781379,1,12,23391288,0.616113,283.928727,0.630832,285.22305
26127334,ESCOLA DE REFERENCIA EM ENSINO MEDIO JORNALISTA TRAJANO CHACON,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,2611606,1,2,1,781379,1,12,23391289,-0.30873,232.976016,0.574012,282.047248
26127334,ESCOLA DE REFERENCIA EM ENSINO MEDIO JORNALISTA TRAJANO CHACON,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,2611606,1,2,1,781379,1,12,23391290,0.796108,293.845257,0.146597,258.158029
26127334,ESCOLA DE REFERENCIA EM ENSINO MEDIO JORNALISTA TRAJANO CHACON,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,2611606,1,2,1,781379,1,12,23391291,0.193053,260.620929,0.49512,277.63779
26127334,ESCOLA DE REFERENCIA EM ENSINO MEDIO JORNALISTA TRAJANO CHACON,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,2611606,1,2,1,781379,1,12,23391292,-0.02255,248.742635,1.017096,306.812244
26127334,ESCOLA DE REFERENCIA EM ENSINO MEDIO JORNALISTA TRAJANO CHACON,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,2611606,1,2,1,781379,1,12,23391293,0.044786,252.452401,0.261913,264.603308
26127334,ESCOLA DE REFERENCIA EM ENSINO MEDIO JORNALISTA TRAJANO CHACON,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,2611606,1,2,1,781379,1,12,23391294,0.571406,281.465668,0.672498,287.55186
26127334,ESCOLA DE REFERENCIA EM ENSINO MEDIO JORNALISTA TRAJANO CHACON,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,2611606,1,2,1,781379,1,12,23391295,-1.037744,192.812183,-0.265293,235.136538
26127334,ESCOLA DE REFERENCIA EM ENSINO MEDIO JORNALISTA TRAJANO CHACON,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,2611606,1,2,1,781379,1,12,23391296,1.158712,313.822331,0.404039,272.547061
26127334,ESCOLA DE REFERENCIA EM ENSINO MEDIO JORNALISTA TRAJANO CHACON,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,2611606,1,2,1,781379,1,12,23391297,1.358655,324.837863,1.136526,313.487465
26127334,ESCOLA DE REFERENCIA EM ENSINO MEDIO JORNALISTA TRAJANO CHACON,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,2611606,1,2,1,781379,1,12,23391298,-0.637762,214.848537,-0.464668,223.993005
26127334,ESCOLA DE REFERENCIA EM ENSINO MEDIO JORNALISTA TRAJANO CHACON,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,2611606,1,2,1,785129,1,12,23391299,1.601067,338.193155,2.136627,369.385438
26127334,ESCOLA DE REFERENCIA EM ENSINO MEDIO JORNALISTA TRAJANO CHACON,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,2611606,1,2,1,785129,1,12,23391300,-0.270849,235.063008,-0.042707,247.577387
26127334,ESCOLA DE REFERENCIA EM ENSINO MEDIO JORNALISTA TRAJANO CHACON,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,2611606,1,2,1,785129,1,12,23391301,0.56419,281.068114,-0.211328,238.152767
26127334,ESCOLA DE REFERENCIA EM ENSINO MEDIO JORNALISTA TRAJANO CHACON,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,2611606,1,2,1,785129,1,12,23391302,-0.208332,238.50728,-0.693116,211.224514
26127334,ESCOLA DE REFERENCIA EM ENSINO MEDIO JORNALISTA TRAJANO CHACON,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,2611606,1,2,1,785129,1,12,23391303,0.374321,270.607593,0.727663,290.63516
26127334,ESCOLA DE REFERENCIA EM ENSINO MEDIO JORNALISTA TRAJANO CHACON,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,2611606,1,2,1,785129,1,12,23391304,1.614531,338.934932,1.169162,315.311567
26127334,ESCOLA DE REFERENCIA EM ENSINO MEDIO JORNALISTA TRAJANO CHACON,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,2611606,1,2,1,785129,1,12,23391305,-0.408131,227.499681,-0.849702,202.472558
26127334,ESCOLA DE REFERENCIA EM ENSINO MEDIO JORNALISTA TRAJANO CHACON,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,2611606,1,2,1,785129,1,12,23391306,,,,
26127334,ESCOLA DE REFERENCIA EM ENSINO MEDIO JORNALISTA TRAJANO CHACON,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,2611606,1,2,1,785129,1,12,23391307,,,,
26127334,ESCOLA DE REFERENCIA EM ENSINO MEDIO JORNALISTA TRAJANO CHACON,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,2611606,1,2,1,785129,1,12,23391308,,,,
26127334,ESCOLA DE REFERENCIA EM ENSINO MEDIO JORNALISTA TRAJANO CHACON,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,2611606,1,2,1,785129,1,12,23391309,0.388607,271.394656,0.790521,294.14844
26127334,ESCOLA DE REFERENCIA EM ENSINO MEDIO JORNALISTA TRAJANO CHACON,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,2611606,1,2,1,785129,1,12,23391310,1.45428,330.106166,1.72526,346.393179
26127334,ESCOLA DE REFERENCIA EM ENSINO MEDIO JORNALISTA TRAJANO CHACON,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,2611606,1,2,1,785129,1,12,23391311,,,,
26127334,ESCOLA DE REFERENCIA EM ENSINO MEDIO JORNALISTA TRAJANO CHACON,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,2611606,1,2,1,785129,1,12,23391312,1.38541,326.311886,1.740578,347.249337
26127334,ESCOLA DE REFERENCIA EM ENSINO MEDIO JORNALISTA TRAJANO CHACON,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,2611606,1,2,1,785129,1,12,23391313,1.581456,337.112719,1.432347,330.021589
26127334,ESCOLA DE REFERENCIA EM ENSINO MEDIO JORNALISTA TRAJANO CHACON,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,2611606,1,2,1,785129,1,12,23391314,1.505625,332.934934,1.188668,316.401803
26127334,ESCOLA DE REFERENCIA EM ENSINO MEDIO JORNALISTA TRAJANO CHACON,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,2611606,1,2,1,785129,1,12,23391315,1.166549,314.254097,2.076902,366.047269
26127334,ESCOLA DE REFERENCIA EM ENSINO MEDIO JORNALISTA TRAJANO CHACON,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,2611606,1,2,1,785129,1,12,23391316,-0.207943,238.528711,-0.359263,229.884336
26127334,ESCOLA DE REFERENCIA EM ENSINO MEDIO JORNALISTA TRAJANO CHACON,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,2611606,1,2,1,785129,1,12,23391317,1.081444,309.565377,1.153599,314.441715
26127334,ESCOLA DE REFERENCIA EM ENSINO MEDIO JORNALISTA TRAJANO CHACON,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,2611606,1,2,1,785129,1,12,23391318,1.313347,322.341693,-0.176441,240.102683
26127334,ESCOLA DE REFERENCIA EM ENSINO MEDIO JORNALISTA TRAJANO CHACON,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,2611606,1,2,1,785129,1,12,23391319,1.220953,317.251397,0.902794,300.423639
26127334,ESCOLA DE REFERENCIA EM ENSINO MEDIO JORNALISTA TRAJANO CHACON,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,2611606,1,2,1,785129,1,12,23391320,1.541434,334.907773,1.857268,353.771413
26127334,ESCOLA DE REFERENCIA EM ENSINO MEDIO JORNALISTA TRAJANO CHACON,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,2611606,1,2,1,785129,1,12,23391321,0.89043,299.041773,-0.205176,238.496617
26127334,ESCOLA DE REFERENCIA EM ENSINO MEDIO JORNALISTA TRAJANO CHACON,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,2611606,1,2,1,785129,1,12,23391322,-0.671452,212.992441,0.613273,284.241637
26127334,ESCOLA DE REFERENCIA EM ENSINO MEDIO JORNALISTA TRAJANO CHACON,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,2611606,1,2,1,785129,1,12,23391323,0.708532,289.020401,0.320841,267.896931
26127334,ESCOLA DE REFERENCIA EM ENSINO MEDIO JORNALISTA TRAJANO CHACON,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,2611606,1,2,1,785129,1,12,23391324,,,,
26127334,ESCOLA DE REFERENCIA EM ENSINO MEDIO JORNALISTA TRAJANO CHACON,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,2611606,1,2,1,785129,1,12,23391325,0.262739,264.460165,0.540855,280.194026
26127334,ESCOLA DE REFERENCIA EM ENSINO MEDIO JORNALISTA TRAJANO CHACON,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,2611606,1,2,1,785129,1,12,23391326,-0.411831,227.295835,-0.406343,227.252925
26127334,ESCOLA DE REFERENCIA EM ENSINO MEDIO JORNALISTA TRAJANO CHACON,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,2611606,1,2,1,785129,1,12,23391327,0.870842,297.962604,1.688424,344.334329
26127334,ESCOLA DE REFERENCIA EM ENSINO MEDIO JORNALISTA TRAJANO CHACON,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,2611606,1,2,1,785129,1,12,23391328,0.270277,264.875459,0.45721,275.518912
26127334,ESCOLA DE REFERENCIA EM ENSINO MEDIO JORNALISTA TRAJANO CHACON,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,2611606,1,2,1,785129,1,12,23391329,1.428868,328.706133,0.646037,286.072893
26127334,ESCOLA DE REFERENCIA EM ENSINO MEDIO JORNALISTA TRAJANO CHACON,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,2611606,1,2,1,785129,1,12,23391330,-0.96999,196.544979,-0.083056,245.322188
26127334,ESCOLA DE REFERENCIA EM ENSINO MEDIO JORNALISTA TRAJANO CHACON,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,2611606,1,2,1,785129,1,12,23391331,-1.197613,184.004462,-0.440691,225.333135
26127334,ESCOLA DE REFERENCIA EM ENSINO MEDIO JORNALISTA TRAJANO CHACON,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,2611606,1,2,1,785129,1,12,23391332,-0.033652,248.130988,0.929995,301.943966
26127334,ESCOLA DE REFERENCIA EM ENSINO MEDIO JORNALISTA TRAJANO CHACON,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,2611606,1,2,1,785129,1,12,23391333,-0.85838,202.693949,0.096793,255.374367
26127334,ESCOLA DE REFERENCIA EM ENSINO MEDIO JORNALISTA TRAJANO CHACON,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,2611606,1,2,1,785129,1,12,23391334,,,,
26127334,ESCOLA DE REFERENCIA EM ENSINO MEDIO JORNALISTA TRAJANO CHACON,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,2611606,1,2,1,785129,1,12,23391335,,,,
26127334,ESCOLA DE REFERENCIA EM ENSINO MEDIO JORNALISTA TRAJANO CHACON,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,2611606,1,2,1,785129,1,12,23391336,-0.015177,249.148838,0.311102,267.352596
26127334,ESCOLA DE REFERENCIA EM ENSINO MEDIO JORNALISTA TRAJANO CHACON,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,2611606,1,2,1,785129,1,12,23391337,0.828896,295.651658,1.669286,343.264661
